,measure,descr,param,mean,sd,25%,75%,2.50%,97.50%,Rhat,geno,trt,Pr
b[6],max_H_recovery,(geno)2,beta,-0.038054599,0.132471754,-0.124072233,0.048803475,-0.303275206,0.219515134,1.000258619,none,none,0.58
b[7],max_H_recovery,(geno)5,beta,0.09408242,0.127168496,0.01196516,0.175099216,-0.160381238,0.347300277,1.000839693,none,none,0.68
b[8],max_H_recovery,(trt)15:(geno)2,beta,0.014231673,0.190318988,-0.113884284,0.14200721,-0.356270424,0.386081695,1.000358776,none,none,0.52
b[9],max_H_recovery,(trt)20:(geno)2,beta,-0.097420775,0.186607061,-0.221808666,0.02604806,-0.464512711,0.268993104,1.000613936,none,none,0.63
b[10],max_H_recovery,(trt)25:(geno)2,beta,-0.168227422,0.185593274,-0.291204921,-0.043864723,-0.535820973,0.194127833,1.000136175,none,none,0.73
b[11],max_H_recovery,(trt)30:(geno)2,beta,0.131763611,0.191344797,0.005792513,0.257384249,-0.238487523,0.515328107,1.000132844,none,none,0.68
b[12],max_H_recovery,(trt)15:(geno)5,beta,0.053199135,0.17869647,-0.065257407,0.171093785,-0.303898937,0.407276135,1.00047653,none,none,0.57
b[13],max_H_recovery,(trt)20:(geno)5,beta,-0.148526211,0.181063802,-0.269763782,-0.028194368,-0.498860393,0.21023257,1.001049128,none,none,0.7
b[14],max_H_recovery,(trt)25:(geno)5,beta,-0.053242357,0.173606843,-0.169254935,0.060980595,-0.397076208,0.28606597,1.000407094,none,none,0.58
b[15],max_H_recovery,(trt)30:(geno)5,beta,-0.029125586,0.186718291,-0.15128748,0.093107642,-0.397837634,0.33846051,1.000519302,none,none,0.54
G_E[1],max_H_recovery,no_descr,G11[R]-G2[R],9.067351073,8.835471471,3.174369713,14.94035543,-8.609922086,26.37443101,1.000301337,none,none,0.75
G_E[2],max_H_recovery,no_descr,G11[R]-G5,3.793456959,8.93381104,-2.199979814,9.838708746,-13.96028591,21.04743864,1.000659353,none,none,0.6
G_E[3],max_H_recovery,no_descr,G2[R]-G5,-5.273894114,8.672182511,-11.03456225,0.499261497,-22.47409302,11.84280221,0.99992669,none,none,0.65
T_E[1],max_H_recovery,no_descr,trt_effect,0.02371138,0.100376885,-0.045368963,0.087638304,-0.158583153,0.23685246,1.000928652,none,none,0.6
I_E[1],max_H_recovery,no_descr,int_effect,-0.037168491,0.123110966,-0.117251337,0.046167424,-0.285412067,0.198061668,1.001002337,none,none,0.59
Y[1],max_H_recovery,no_descr,posterior value,66.75125121,5.94609649,62.85487046,70.79211949,54.68726407,77.9964292,1.000838148,G11,10,1
Y[2],max_H_recovery,no_descr,posterior value,64.10335744,6.116450837,60.10983708,68.28971623,51.7075159,75.66175338,0.999859257,G11,15,1
Y[3],max_H_recovery,no_descr,posterior value,71.88570894,6.441177349,67.66998563,76.20494258,58.98898867,84.25544138,1.000330725,G11,20,1
Y[4],max_H_recovery,no_descr,posterior value,76.52225875,6.399650775,72.28105093,80.82856993,63.66909488,88.67096901,0.999848573,G11,25,1
Y[5],max_H_recovery,no_descr,posterior value,61.97229158,6.098076494,57.97740561,66.17992789,49.6735221,73.47243067,0.999841818,G11,Sat'd,1
Y[6],max_H_recovery,no_descr,posterior value,64.32460006,6.392591528,60.08494187,68.62040598,51.2612749,76.60402956,0.999947751,G2,10,1
Y[7],max_H_recovery,no_descr,posterior value,62.62176426,6.242168925,58.5426627,66.82431,49.90667984,74.39899594,1.000067611,G2,15,1
Y[8],max_H_recovery,no_descr,posterior value,62.81835787,6.052351449,58.84152211,66.92974731,50.71169213,74.46180865,1.000004012,G2,20,1
Y[9],max_H_recovery,no_descr,posterior value,62.34320158,6.112068401,58.35154481,66.4890208,50.21658439,73.98796828,0.999905841,G2,25,1
Y[10],max_H_recovery,no_descr,posterior value,68.02582327,6.346356444,63.83895912,72.34179076,55.26868288,80.04471642,0.999895964,G2,Sat'd,1
Y[11],max_H_recovery,no_descr,posterior value,73.33605052,6.523846911,69.08827268,77.68660337,60.00666978,85.84013151,1.000322121,G5,10,1
Y[12],max_H_recovery,no_descr,posterior value,74.19208104,6.194495887,70.07024733,78.44475743,61.64885116,85.94139815,0.999906245,G5,15,1
Y[13],max_H_recovery,no_descr,posterior value,68.09225198,6.270291292,64.00539197,72.32451141,55.35877917,80.10778582,1.000173523,G5,20,1
Y[14],max_H_recovery,no_descr,posterior value,79.69166192,6.419345895,75.52955338,84.08130408,66.63190827,92.02003242,0.999947238,G5,25,1
Y[15],max_H_recovery,no_descr,posterior value,66.10145587,6.193412987,62.02080709,70.26149669,53.5100575,77.70862053,0.99997652,G5,Sat'd,1
b[1],max_rgr_recovery,(Intercept),beta,15.67988381,1.355505257,14.76866422,16.57059897,13.05542006,18.37881954,1.000196872,none,none,1
b[2],max_rgr_recovery,(trt)15,beta,-0.254741627,1.701560711,-1.311877944,0.833861309,-3.671353975,3.103553235,0.999905828,none,none,0.54
b[3],max_rgr_recovery,(trt)20,beta,-0.775305123,1.818326916,-1.901205062,0.39189045,-4.554165336,2.689509525,0.999902469,none,none,0.63
b[4],max_rgr_recovery,(trt)25,beta,-0.166341401,1.905062907,-1.347000809,1.041704643,-4.00211401,3.632715827,0.999959494,none,none,0.52
b[5],max_rgr_recovery,(trt)30,beta,-2.876371122,2.163987771,-4.296968686,-1.341761644,-7.409540557,0.982504049,1.0001645,none,none,0.88
b[6],max_rgr_recovery,(geno)2,beta,-0.511009354,1.581705943,-1.513919427,0.506076785,-3.750031247,2.568509575,0.999978531,none,none,0.59
b[7],max_rgr_recovery,(geno)5,beta,-0.41146824,1.635310431,-1.434554967,0.644022542,-3.740991445,2.757719777,1.000073672,none,none,0.58
b[8],max_rgr_recovery,(trt)15:(geno)2,beta,-0.132120154,2.276856257,-1.464776474,1.236670731,-4.884790913,4.481527272,1.00030043,none,none,0.52
b[9],max_rgr_recovery,(trt)20:(geno)2,beta,-1.151248462,2.491442557,-2.572538812,0.415251599,-6.729028662,3.289496514,0.999898003,none,none,0.67
b[10],max_rgr_recovery,(trt)25:(geno)2,beta,-3.341960783,3.10059241,-5.254579244,-1.073527714,-10.17263826,1.655451642,0.999855164,none,none,0.86
b[11],max_rgr_recovery,(trt)30:(geno)2,beta,0.506766772,2.421262341,-0.967241844,1.897901927,-4.113832358,5.677370772,1.000288407,none,none,0.58
b[12],max_rgr_recovery,(trt)15:(geno)5,beta,-0.756446085,2.338236217,-2.069684271,0.707144641,-5.898336574,3.563438031,0.999836129,none,none,0.62
b[13],max_rgr_recovery,(trt)20:(geno)5,beta,-1.792841856,2.588624911,-3.265894224,-0.06303243,-7.57004982,2.64680774,1.000027814,none,none,0.74
b[14],max_rgr_recovery,(trt)25:(geno)5,beta,3.350911034,3.144108328,1.060751769,5.283267255,-1.70031299,10.40854231,0.999959891,none,none,0.86
b[15],max_rgr_recovery,(trt)30:(geno)5,beta,-2.205857759,2.850225442,-3.845235505,-0.267418697,-8.696930534,2.545570778,0.999984442,none,none,0.77
G_E[1],max_rgr_recovery,no_descr,G11[R]-G2[R],1.662257816,2.53774446,-0.052210919,3.257734109,-3.035290561,6.928789723,0.999972757,none,none,0.7
G_E[2],max_rgr_recovery,no_descr,G11[R]-G5,2.204310096,2.611601373,0.423688845,3.828574151,-2.604892751,7.739489479,0.99991916,none,none,0.75
G_E[3],max_rgr_recovery,no_descr,G2[R]-G5,0.542052279,3.156323483,-1.532300851,2.621763339,-5.71978573,6.760598964,0.999866787,none,none,0.54
T_E[1],max_rgr_recovery,no_descr,trt_effect,-1.018189818,1.183793498,-1.771471267,-0.228299618,-3.435478299,1.22354275,1.000114774,none,none,0.74
I_E[1],max_rgr_recovery,no_descr,int_effect,-0.690349662,1.128678585,-1.429341108,0.070764162,-2.982278402,1.471049224,0.999912032,none,none,0.67
Y[1],max_rgr_recovery,no_descr,posterior value,15.67988381,1.355505257,14.76866422,16.57059897,13.05542006,18.37881954,1.000196872,G11,10,1
Y[2],max_rgr_recovery,no_descr,posterior value,15.42514218,1.707809448,14.2852291,16.56391953,12.08742119,18.7874675,0.99984681,G11,15,1
Y[3],max_rgr_recovery,no_descr,posterior value,14.90457868,1.782587456,13.74364912,16.09390901,11.29628749,18.35624453,1.000012366,G11,20,1
Y[4],max_rgr_recovery,no_descr,posterior value,15.51354241,1.875709246,14.27697736,16.75379095,11.7931629,19.16376826,0.999823151,G11,25,1
Y[5],max_rgr_recovery,no_descr,posterior value,12.80351269,1.988738094,11.49819698,14.15136642,8.750775696,16.61275895,0.999996343,G11,Sat'd,1
Y[6],max_rgr_recovery,no_descr,posterior value,15.16887445,1.645479252,14.06389134,16.27071074,11.93283994,18.40894326,0.999906796,G2,10,1
Y[7],max_rgr_recovery,no_descr,posterior value,14.78201267,2.183838556,13.35436097,16.2411889,10.44713617,19.0370618,1.000181385,G2,15,1
Y[8],max_rgr_recovery,no_descr,posterior value,13.24232087,2.28756312,11.74207392,14.76350513,8.61944129,17.66914379,0.99987403,G2,20,1
Y[9],max_rgr_recovery,no_descr,posterior value,11.66057227,2.50374292,10.00564949,13.38894744,6.531370021,16.30870061,1.000001595,G2,25,1
Y[10],max_rgr_recovery,no_descr,posterior value,12.7992701,2.263948658,11.31073105,14.2831012,8.391990931,17.28330011,1.000083575,G2,Sat'd,1
Y[11],max_rgr_recovery,no_descr,posterior value,15.26841557,1.690242868,14.15701071,16.37430557,11.87667255,18.61434399,0.999881003,G5,10,1
Y[12],max_rgr_recovery,no_descr,posterior value,14.25722786,2.221971064,12.79738544,15.73167419,9.809858651,18.57545697,0.999849156,G5,15,1
Y[13],max_rgr_recovery,no_descr,posterior value,12.70026859,2.309877692,11.16768778,14.24857538,8.039729274,17.12721276,0.999854876,G5,20,1
Y[14],max_rgr_recovery,no_descr,posterior value,18.4529852,2.531386851,16.70019509,20.11688312,13.66172997,23.64927504,1.000017118,G5,25,1
Y[15],max_rgr_recovery,no_descr,posterior value,10.18618669,2.388485136,8.650571447,11.79006599,5.215040885,14.69275872,0.99986687,G5,Sat'd,1
